MediaCanalR,MediaCanalG,MediaCanalB,MedianaR,MedianaG,MedianaB,ModaR,ModaG,ModaB,DesviacionEstandarR,DesviacionEstandarG,DesviacionEstandarB,MedioEscalaDeGrises,DesviacionEstandarEscalaDeGris,MedianaEscalaDeGris,ModaEscalaDeGris,MediaH,MediaS,MediaV,DesviacionEstandarH,DesviacionEstandarS,DesviacionEstandarV,MedianaH,MedianaS,MedianaV,ModaH,ModaS,ModaV,EntropiaEscalaDeGrises,EntropiaR,EntropiaG,EntropiaB,Class
61.19,74.81,70.57,61,70,69,61,57,80,13.25,29.13,22.7,70.65,18.53,68,56,149.38,21.23,30.8,88.94,15.36,11.28,180,18.31,28.63,180,17.65,23.92,6.06,5.53,6.22,6.31,N
61.21,78,87.24,57,73,84,46,60,72,18.69,26.96,20.95,78.28,19.58,75,62,207.55,31.72,35.51,12.72,8.54,10.16,207.69,31.52,33.33,206.9,33.33,28.24,5.84,5.69,5.96,5.95,H
75.66,104.94,117.98,79,104,124,82,104,130,14.61,24.58,22.64,103.9,12.46,106,110,204.71,37.85,48.84,16.57,10.17,8.95,208.7,36.22,49.41,208.8,36.92,50.98,5.56,5.31,5.69,5.86,H
109.18,112.56,107.76,111,111,109,123,129,120,30.9,28.84,22.33,109.9,21.88,110,101,124.96,11.88,46.64,119.01,15.09,11.02,48,7.26,45.49,0,0,50.59,6.47,6.87,6.6,6.26,H
56.13,123.13,226.73,55,121,103,47,122,255,18.63,32.7,34.53,146.14,23.65,19,156,216.01,75.7,90.23,13.24,7.68,9.05,218.73,76.86,91.37,222.99,72.16,100,6.58,6.18,6.94,5.82,I
147.83,152.93,165.56,151,152,171,146,161,174,24.71,18.65,26.07,156.4,10.41,158,164,242.47,14.79,67.51,28.74,13.35,5.87,246,12.2,67.45,260,8.43,68.24,5.35,5.76,5.64,5.45,H
97.43,97.7,97.53,98,95,97,98,97,95,24,26.12,19.8,96.9,18.41,96,96,172.36,13.16,41.91,131.62,13.29,9.66,224.52,9.52,40,0,5.26,37.25,6.14,6.35,6.28,6.09,H
39.07,107.71,77.24,38,108,78,56,140,110,21.34,47.83,41.4,89.96,40.69,91,54,150.85,63.11,42.24,14.96,13.65,18.76,155.71,63.64,42.35,160,60,54.9,7.23,6.33,7.45,7.2,N
23.23,95.71,208.95,15,86,98,0,71,255,25.49,47.31,50.14,120.79,39.71,119,120,216.44,89.74,83.24,13.6,10.16,17.37,219.82,92.34,89.02,218.37,100,100,7.32,5.91,7.42,6.7,I
34.38,32.15,7.75,34,25,5,33,19,0,7.25,31.55,9.13,22.38,11.96,20,12,46.81,82.57,16.21,24.23,15.98,11.02,40,86.21,13.73,36,100,12.94,5.33,4.58,5.86,4.44,N
67.33,76.19,67.32,68,74,68,67,72,67,13.23,23.63,15.19,71.22,12.66,72,68,113.5,12.16,30.16,52.33,12.55,9.18,120,9.52,29.41,108,8.33,30.2,5.7,5.57,5.85,5.84,N
28.56,72.23,59.15,27,67,58,0,59,54,17.98,35.2,24.94,61.54,24.31,59,52,166.47,61.69,28.35,10.52,16.13,13.81,169.41,59.42,26.27,170,100,23.14,6.6,6.05,6.8,6.64,N
12.53,22.39,21.42,9,15,17,0,0,1,12.73,30.1,18.29,18.9,16.26,15,0,178.76,48.55,9.9,63.61,29.64,12.07,196,44,7.06,0,100,0.39,5.68,5.07,5.8,5.84,N
43.66,119.83,94.53,43,122,99,0,66,44,25,35.57,33.03,102.76,30.67,106,124,160.79,65.1,46.99,8.99,15.62,13.95,162.75,63.36,47.84,163.64,100,25.88,6.93,6.53,7.03,6.99,N
55.84,96.92,90.26,53,92,87,45,104,92,29.77,40.93,36.78,89.48,36.24,85,81,175.42,45.18,38.55,15.12,15.98,15.7,172.73,41.82,36.47,170,100,27.45,7.18,6.85,7.3,7.2,N
57.34,62.64,111.42,58,55,104,58,46,99,13.76,29.94,52.49,75.46,24.37,70,67,232.45,50.89,46.12,66.54,18.06,19.87,238.82,52.27,41.57,240,50,38.82,6.51,5.66,6.06,7.65,H
4.9,100.15,214.76,3,99,95,0,92,255,6.08,28.59,39.91,122.84,21.07,125,146,212.46,97.81,85.92,13.08,2.7,11.36,214.43,98.78,88.24,213.37,100,100,6.3,3.6,6.43,6.55,I
21.49,89.66,201.11,21,91,87,23,92,223,10.87,33.7,38.98,114.02,26.07,119,125,217.14,89.82,80.28,13.41,4.35,12.17,218.82,89.95,84.71,217.58,100,87.45,6.64,5.41,6.84,6.4,I
44.53,55.8,73.61,46,52,74,47,54,74,9.05,26.64,10.66,57.79,4.31,58,61,225.07,40.82,30.86,18.97,12.95,8.99,228.46,38.57,29.41,230,50,29.02,4.06,4.86,4.53,4.45,H
51.34,77.93,86.27,51,76,88,52,75,93,13.54,22.74,15.7,75.46,10.81,76,78,199.63,41.23,35.38,15.43,15.2,8.52,201,41.86,34.9,200,50,36.47,5.46,5.71,5.7,5.62,N
40.96,80.66,61.77,32,64,45,18,100,12,28.97,55.45,48.7,68.39,48.52,50,19,136.12,48.29,31.67,32.84,18.4,21.75,149.27,47.75,25.1,93.33,50,39.22,7.09,6.52,7.3,7.09,N
235.16,221.74,206.99,237,222,210,249,238,228,21.22,15.56,25.11,219.3,16.11,220,236,28.23,12.81,92.94,11.07,8.18,4.35,27.57,11.57,92.94,30,8.8,97.65,5.83,5.33,5.84,6.13,H
41.22,71.32,117.79,37,63,101,30,40,94,18.7,35.28,53.67,80.25,32.34,71,49,216.51,62.69,47.76,17.99,13.88,20.99,218.9,60.58,40.39,225,50,36.08,6.81,6.1,6.72,7.53,H
40.01,47.97,37.23,32,38,27,25,29,22,28.86,35.9,33.99,41.42,27.78,34,25,102.92,36.3,20.89,64.53,20.44,16.22,92.31,32.14,15.69,80,33.33,12.55,6.35,6.37,6.48,6.39,N
150,135.05,90.51,161,139,94,191,152,101,42.45,36.38,25.95,123.22,31.7,128,139,43.73,40.36,60.14,11.18,8.43,16.13,41.25,39.68,64.31,40,33.33,74.9,6.96,7.23,7.12,6.65,H
30.2,63.42,29.1,30,60,29,31,50,0,14.92,32.11,16.42,47.61,19.31,47,48,114.09,60.65,24.89,19.79,15.76,12.57,120,57.14,23.53,120,100,19.61,6.3,5.88,6.62,5.96,N
45.73,61.68,47.49,47,60,50,56,64,56,14.35,29.32,15.28,53.69,14.81,55,57,126.12,22.32,24.2,18.64,13.59,11.48,127.5,19.67,23.53,125.45,20,25.1,5.89,5.81,6.12,5.9,N
1.86,119.15,245.4,1,116,253,0,120,255,2.52,28.86,30.3,143.36,16.9,144,142,210.68,99.26,97.55,12.08,1,4.82,212.66,99.61,99.22,209.88,100,100,6.1,2.57,6.71,3.75,I
27.76,71.75,143.56,29,66,11,29,64,103,10.3,29.14,40.95,86.37,17.33,82,80,216.85,79.86,58.41,16.56,9.41,14.81,220.53,80.36,55.29,220.21,98.74,40.39,6.04,5.33,5.9,7.14,I
138.09,163.22,193.42,120,26,74,255,142,255,59.01,46.92,47.25,170.07,42.97,38,155,196.84,33.05,79,76.06,19.79,16.88,219.38,34.78,81.18,220,40,100,7.27,7.21,7.34,7.15,H
105.65,198.3,240.51,107,66,118,112,187,255,22.29,19.85,29.18,201.23,14.43,71,200,198.52,56.81,95.75,11.78,8.53,3.96,201.32,56.35,96.47,207.38,59.84,100,5.81,6.28,6.21,4.94,I
32.77,61.33,32.71,29,56,27,16,28,0,21.57,38.02,26.21,47.76,28.36,44,20,114.53,55.95,24.05,17.17,18.58,14.91,113.57,52.22,21.96,120,100,10.98,6.7,6.29,6.95,6.42,N
193.76,180.41,157.75,195,178,158,191,179,140,25.4,17.4,22.92,175.27,16.52,174,158,35.83,19.59,77.06,14.71,8.86,7.13,33.33,19.35,76.47,30,20,77.65,5.97,6.19,5.98,6.12,H
71.71,109.61,90.24,78,109,92,91,110,92,31.62,35.06,32.04,98.04,29.52,100,102,143.69,36.47,43.03,27.35,20.55,13.74,153.33,31.6,42.75,150,100,42.75,6.89,6.87,7.01,6.98,N
19.46,55,37.74,16,46,33,0,32,22,17.81,39.44,25.09,43.19,26.68,38,26,153.72,65.39,21.63,23.52,23.4,15.43,156,63.41,18.04,160,100,12.94,6.59,5.56,6.87,6.48,N
53.76,56.57,55.05,54,51,50,50,47,48,13.12,27.01,30.22,54.51,18.67,51,45,116.06,18.86,25.36,121.44,18.05,13.68,48,13.73,21.96,0,12.5,19.61,5.92,5.65,6.01,6.05,N
34.76,95.97,76.6,36,99,81,0,72,56,21.2,37.96,32.39,81.17,31.9,85,110,162.8,66.45,37.64,7.8,14.8,14.89,164.75,62.77,38.82,165,100,28.24,6.92,6.2,7.06,6.94,N
27.9,49.8,42.16,27,46,41,21,38,34,15.6,29.92,21.91,43.45,19.66,43,33,161.33,45.25,19.75,22.66,17.63,11.82,169.41,41.89,18.43,171.43,50,14.9,6.31,5.92,6.42,6.42,N
22.09,28.29,21.91,19,22,18,11,14,12,13.33,25.94,14.04,24.38,14.86,20,14,105.02,21.51,11.23,57.12,14.94,10.12,108,19.23,9.02,108,0,5.49,5.51,5.44,5.7,5.4,N
48.72,77.63,55.16,45,65,45,38,43,28,19.38,41.97,33.32,66.07,33.12,55,39,111.89,39.81,30.52,37.58,16.5,16.41,112.75,38.81,25.49,80,33.33,16.86,6.76,6.21,6.97,6.81,N
4.63,31.99,115.2,2,26,113,0,0,110,6.49,37.87,38.46,51.19,24.85,49,26,227.11,96.58,47.04,18.48,4.65,15.21,229.52,98.95,45.1,240,100,43.14,6.52,3.43,6.11,7.17,I
28.85,44.26,31.54,28,40,30,24,40,25,11.66,27.73,13.73,36.09,12.24,35,36,129.34,35.32,17.53,35.92,16.91,10.86,125.45,33.33,15.69,108,33.33,15.69,5.63,5.51,5.86,5.72,N
125.45,151.78,166.03,125,24,38,122,153,167,6.68,4.33,3.01,152.99,4.08,25,153,201,24.48,65.11,1.41,3.08,1.18,200.49,24.55,65.1,200.49,25.15,65.49,4.03,4.56,4.08,3.52,H
38.78,83.41,67.38,29,74,59,0,28,0,38.46,54.89,50.23,71.6,48.82,63,0,159.74,62.14,33.18,27.5,26.5,21.62,161.05,59.15,29.41,120,100,10.98,7.42,6.37,7.61,7.37,N
163.79,186.03,201.29,38,59,76,165,187,205,15.74,10.68,16.67,188.38,9.09,61,190,206.3,19.27,79.59,8.49,6.29,3.5,207,18.63,80,207,20.41,80.39,5.16,5.42,5.26,5.07,H
59.13,30,1.86,59,27,0,60,21,0,7.47,20.03,7.92,23.13,6.44,22,19,28.39,97.55,23.92,10.61,7.4,6.25,28.36,100,23.14,21,100,23.53,3.98,3.95,4.62,2.11,N
50.56,69.36,79.25,29,46,61,22,32,42,36.35,44.75,40.78,68.43,38.82,48,34,208.71,43.13,32.92,15.25,14.76,17.46,211.11,47.37,25.1,210,50,16.47,6.12,5.76,6.19,6.48,H
36.97,77.01,54.64,32,66,46,21,39,32,23.91,44.26,35.62,63.54,34.64,55,33,142.25,51.67,30.2,19.58,18.05,17.35,147.69,48.15,25.88,150,100,15.29,6.96,6.41,7.14,6.97,N
29.53,62.5,51.66,28,58,50,0,80,68,21.22,38.38,28.82,53.59,28.24,51,50,165.32,55.75,24.51,10.99,20.87,15.05,167.65,50,22.75,170,100,31.37,6.79,6.15,6.94,6.79,N
88.92,94.16,109.9,88,93,109,78,92,101,15.19,15.74,15.17,97.87,9.28,98,98,226.31,22.63,44.47,66.15,12.49,6.21,232.5,19.44,43.92,240,20,44.31,5.25,5.81,5.37,5.64,H
48.15,98.34,107.81,44,100,110,0,48,63,31.62,46,45.03,94.39,41.91,96,50,192.25,60.46,43.78,13.64,15.3,17.83,191.25,58,44.31,188.57,100,24.71,7.33,6.83,7.42,7.45,N
60.84,80.97,58.63,57,68,49,56,54,37,24.05,39.2,32.09,69.88,29.73,61,50,96.43,33.3,32.05,40.77,15.67,15.26,88,31.25,27.06,60,33.33,21.18,6.64,6.29,6.82,6.73,N
140.99,159.37,168.88,14,25,41,125,140,158,26.12,21.83,29.12,160.41,15.94,29,143,212.16,19.02,68.87,19.74,12.88,7.59,215.38,17.005,67.06,213.75,18.18,61.96,5.79,6.05,5.94,5.98,H
15.05,20.26,13.64,14,15,12,14,9,8,6.12,29.49,7.43,15.02,7.41,14,9,75.12,26.16,8.41,51.69,17.41,11.45,90,21.43,6.27,90,20,5.49,4.74,4.59,5.01,4.76,N
50.51,63.28,74.44,51,59,74,53,55,73,7.71,25.22,12.8,63.31,5.02,63,58,218.43,33.28,31.2,18.15,12.42,9.32,222.35,32.47,29.41,225,33.33,27.84,4.19,4.27,4.2,5.07,H
122,136.81,142.29,127,11,19,129,141,150,20.04,20.15,21.44,136.64,16.41,12,142,204.1,15.62,57.04,12.9,9.75,7.7,205.26,13.29,57.65,205.26,12.67,58.82,4.83,5.24,4.99,4.68,H
8.32,68,184.45,5,62,61,0,86,211,12.76,33.85,36.63,94.48,22.91,93,104,219.69,95.76,73.92,14.07,6.11,11.52,222.03,97.04,74.9,219.9,100,82.75,6.43,4.43,6.49,6.83,I
51.06,96.2,76.28,49,94,76,64,110,90,25.6,42.64,37.45,84.24,36.97,83,61,151.06,46.09,37.78,23.39,17.06,16.7,156,46.215,36.86,150,50,43.14,7.16,6.64,7.32,7.19,N
52.59,101.53,203,36,97,79,24,135,255,39.46,36.09,44.43,125.47,25.41,1,138,218.45,71.98,80.88,14.28,24.32,15.15,221.74,83.14,81.96,208.85,32.5,100,6.67,6.74,7.04,6.79,I
44.19,101.01,93.92,45,102,97,0,102,96,24.01,34.49,31.49,91.97,30.32,94,103,174.66,59.14,39.82,8.52,16.02,13.44,175,56.36,40.39,180,100,40,6.92,6.48,7.03,6.96,N
99.43,106.94,111.04,105,111,116,120,123,123,26.31,31.58,28.07,106.51,25.29,112,125,218.85,13.57,45.47,53.48,13.51,11.66,223.64,11.01,46.27,240,0,48.24,6.45,6.41,6.51,6.62,H
152.75,180.66,193.42,27,51,69,160,174,199,21.21,12.85,24.8,182.07,8.94,54,177,203.54,22.64,77.68,13.58,9.9,3.97,206.25,20.83,77.25,207,20.1,78.82,5.17,5.54,5.31,5.16,H
68.75,94.42,183.24,58,90,57,48,78,171,36.17,37.19,44.64,117.37,28.43,121,132,225.31,61.69,73.24,26.05,20.93,15.98,227.92,67.26,73.73,225,20.47,84.31,6.83,6.76,7.05,7.32,I
81.21,80.95,94.37,81,80,97,79,104,123,19.97,25.13,27.09,84.03,22.37,85,109,254.32,18.85,38.09,32.25,8.75,10.8,246.32,17.39,38.43,246.32,16.67,48.24,6.39,6.2,6.31,6.63,H
18.29,73.25,186.22,17,71,68,0,62,205,12.27,35.38,38.59,99.67,28.28,102,111,220.8,90.76,74.14,12.86,5.47,13.27,222.07,90.91,77.25,220.43,100,80.39,6.84,5.37,6.95,6.93,I
48.62,101.65,159.97,41,79,16,38,69,130,19.42,46.97,51.06,112.66,41.18,94,84,213.6,70.32,64.55,15.56,6.38,18.83,218.135,69.72,57.65,219.78,66.67,50.98,6.66,5.57,6.69,7.1,H
115.14,117.23,118.31,109,112,116,103,101,107,23.52,21.38,17.73,117.11,17.48,113,104,198.76,6.95,47.97,91.15,9.01,8.47,223.64,5.61,45.88,228,0,41.96,5.98,6.29,6.06,5.86,H
99.98,97.23,121.3,97,94,123,98,95,124,25.88,26.57,24.33,104.32,21.43,103,107,255.04,23.99,48.68,25.78,10.1,9.79,249.68,24.19,48.63,244,25,48.63,6.39,6.52,6.45,6.44,H
60.78,71.12,77.34,62,72,85,29,27,112,27.24,37.28,30.25,69.76,27.78,74,30,226.06,25.96,32.72,27.21,15.2,14.31,225,25,34.12,240,25,43.92,6.4,6.45,6.53,6.53,H
116.06,132.51,167.49,117,131,170,118,127,160,11.93,12.57,18.96,140.99,5.17,141,136,222.54,31.38,66.77,12.88,7.59,4.83,224.65,30.67,66.67,225,26.25,62.75,4.24,3.96,4.03,5.18,H
32.72,82.05,61.53,28,76,56,0,69,51,25.46,43.58,34.28,68.93,35.84,64,50,157.22,62.63,32.18,11.29,18.79,17.08,158.05,60,29.8,160,100,27.06,7.12,6.34,7.34,7.04,N
17,92.85,78.78,15,80,65,0,39,35,15.63,56.47,51.3,78.95,47.02,68,40,167.91,73.88,36.58,25.66,23.53,22.13,169.23,80,31.37,180,100,15.29,7.39,5.37,7.64,7.47,N
21.1,38.57,16.9,19,32,14,17,31,0,13.48,30.61,14.01,27.92,15.77,25,24,103.7,59,15.13,14.79,19.16,12.01,102.86,56.25,12.55,100,100,12.16,5.82,5.58,6.1,5.49,N
45.51,162.79,225.28,21,50,123,0,255,255,55.02,77.92,55.39,169.22,64.07,55,238,201.01,81.91,89.39,19.58,21.57,20.18,199.22,90.98,98.82,180,100,100,7.6,6.31,7.48,4.91,I
7.64,87.96,209.33,7,84,90,0,66,255,6.74,35.31,41.54,114.4,25.22,115,124,216.01,96.44,83.91,14.68,3.17,12.18,218.71,96.94,86.27,217.57,100,100,6.65,4.37,6.85,6.79,I
58.38,124.53,133.99,59,1,13,102,136,150,25.69,32.26,36.76,118.85,30.41,123.5,129,188.45,58.47,54.03,12.8,14.15,13.77,189.5,57.76,55.69,197.5,32,58.82,6.85,6.55,6.82,7.01,N
64.32,96.46,100.93,65,99,95,77,122,0,31.14,44.06,63.61,93.65,44.5,94.5,98,159.45,43.19,43.41,50.75,21.3,23.74,174.19,40.38,40.39,180,100,85.1,7.44,6.93,7.37,7.71,N
2.86,151.96,245.24,1,151,253,0,138,255,5.16,36.58,31.41,163.28,23.29,164,157,202.8,98.87,97.59,12.74,2.04,5.18,204.33,99.61,99.22,209.88,100,100,6.54,2.92,7.2,3.64,I
24.72,131.83,222.66,18,6,105,0,130,240,22.85,35.26,33.35,146.33,27.01,23,156,207.45,89.2,88.52,11.74,9.78,9.1,208.14,92.37,91.76,210,100,94.12,6.66,6,7.06,6.22,I
64.85,43.46,8.46,65,38,4,63,34,0,11.44,28.6,19.09,32.88,12.57,30,29,40.72,90.34,27.4,39.45,13.34,9.79,33.33,94.83,25.49,32.9,100,24.71,5.02,4.91,5.3,4.16,N
4.67,130.93,235.27,2,133,251,0,132,255,7.82,40.2,38.84,147.91,30.03,153,159,207.28,98.04,93.59,12.85,3.31,11.13,208.68,99.22,98.43,209.88,100,100,6.83,3.46,7.3,4.81,I
127.73,148.97,174.65,132,146,175,0,0,175,36.96,45.01,52.57,155.29,45.21,153,0,218.27,31.03,70.03,17.83,18.59,19.64,220.36,27.6,69.02,240,100,68.63,6.47,6.01,6.49,6.71,H
145.2,155.71,152.32,20,26,26,143,160,148,21.51,16.34,23.4,154.06,9.76,26,160,176.92,7.85,62.39,53.97,13.64,6.77,192,4.14,61.57,180,0,65.49,5.29,5.44,5.4,5.74,H
63.71,87.15,68.03,46,86,69,0,98,78,52.01,33.11,25.4,77.94,26.04,79,89,135.59,52.22,38.48,59.53,23.24,17.33,165.23,50.65,34.51,180,100,30.59,6.55,7.16,6.68,6.66,N
15.35,34.76,33.46,14,29,33,14,27,30,8.43,29.06,10.41,29.33,8.47,28,26,189.23,57.1,15.13,17.06,16.67,11.19,192.5,57.58,13.33,195,50,11.76,5.09,4.84,5.35,5.31,N
22.34,135.32,247.73,21,4,126,21,122,255,7.42,30.18,26.02,156.63,17.91,27,159,209.55,91.06,98.2,11.64,3.03,3.53,211.42,91.73,99.61,211.03,91.37,100,6.06,4.65,6.7,3.42,I
14.8,69.73,51.94,8,54,37,0,19,8,18.43,52.59,44.72,56.28,43.96,42,13,153.95,78.9,27.35,18.7,19.23,20.62,161.25,81.42,21.18,120,100,7.45,7.03,5.08,7.28,7,N
51.59,65.66,73.39,52,63,74,58,65,72,12.38,24.83,12,64.83,9.62,65,70,211.18,31.94,30.56,16.29,12.2,8.76,213.6,28.99,29.41,216.52,25,28.24,5.25,5.47,5.48,5.16,H
59.04,60.37,82.74,59,61,90,59,62,99,8.72,19.61,22.03,66.2,13.1,70,72,250.28,30.38,33.3,27.86,11.42,9.79,242.31,30.19,35.69,240,25,38.82,5.48,4.91,5.39,6.16,H
20.76,38.49,51.34,19,31,47,17,25,35,5.99,28.57,17.76,37.91,11.46,33,28,212.27,59.76,22.06,16.54,8.07,11.36,215.22,59.02,18.82,211.58,54.29,13.73,5,4.28,4.99,5.72,H
36.05,54.77,40.4,34,52,38,29,47,32,19.5,30.26,22.25,46.51,19.69,46,44,132.32,44.34,21.77,42.07,18.14,11.95,150,40,20.78,171.43,33.33,18.43,6.33,6.21,6.47,6.42,N
134.05,150.65,153.22,10,25,31,145,161,168,23.45,22.19,26.03,149.42,19.02,25,161,199.25,14.15,61.68,13.32,10.6,8.71,198.26,13.55,62.75,198.26,13.69,65.88,5.1,5.41,5.25,5.17,H
51.31,113.45,72.33,47,106,65,40,86,50,28.03,48.38,41.26,92.76,41.8,86,68,137.44,55.79,44.49,13,12.42,18.97,139.15,54.65,41.57,140,50,33.73,7.33,6.7,7.52,7.28,N
186.53,181.74,167.69,188,182,170,209,196,177,28.15,22.49,25.03,178.63,21.11,180,192,61.15,12.26,74.76,55.21,9.39,9.51,35.45,12.74,74.9,30,16.9,81.96,6.31,6.43,6.36,6.31,H
97.47,130.1,148.66,102,6,28,117,144,160,19.89,22.52,21.77,131.88,17.33,9,145,203.83,35.73,59.55,11.76,9.63,7.45,205.56,35.03,61.18,207.27,25,62.75,5.44,5.88,5.68,4.88,H
75.66,68.08,55.01,56,63,54,14,17,87,55.42,43.94,31.58,64.55,39.38,60,14,71.22,23.89,31.61,64.69,15.94,22.36,48,19.64,25.49,90,0,6.67,6.85,7.21,6.94,6.49,N
47.14,45.9,44.27,47,44,44,51,48,50,15.55,24.54,16.73,44.39,16.27,44,48,230.66,11.38,19.49,156.81,12.2,9.1,336,10.2,18.82,348,0,19.61,5.81,5.75,5.89,5.86,H
43.43,96.26,88.53,44,97,91,0,102,99,25.08,34.54,31.35,86.82,29.29,89,98,174.07,57.95,37.88,9.28,17.56,13.56,175.2,54.55,38.04,180,100,40,6.88,6.49,6.97,6.95,N
31.61,99.97,68.79,25,88,58,0,76,48,29.61,50.91,45.17,81.45,44.07,72,59,149.22,69.87,39.24,19.45,20.28,19.93,152.37,70.21,34.51,145.71,100,29.8,7.32,6.29,7.5,7.31,N
43.76,36.45,41.29,45,38,42,47,40,42,5.43,6.19,8.11,38.75,6.54,40,42,316.68,19.01,17.57,33.35,4.32,2.44,334.29,18,18.04,340,16.67,18.43,4.67,4.32,4.54,4.97,H
67.25,84.83,132.13,67,80,124,58,74,71,20.31,33.68,59.59,95.23,32.82,92,84,233.21,45.82,53.96,38.39,20.19,22.56,231.27,44.09,49.8,240,50,27.84,7.03,6.29,6.78,7.76,I
24.16,42.11,27.13,23,35,22,24,35,21,11.71,28.66,17.84,34.01,18.66,30,21,115.68,46.53,16.56,31.34,18.51,11.21,110,44,13.73,103.64,50,13.73,6.12,5.53,6.31,5.97,N
7.37,71.63,180.61,4,70,194,0,42,255,8.43,28.92,57.36,96.03,27.36,100,110,217.87,94.31,72.09,12.36,7.75,21.2,219.61,98.03,77.25,220,100,100,6.6,4.17,6.34,7.36,I
73.78,59.33,25.56,74,53,22,75,55,15,14.33,31.98,14.84,48.55,16.79,46,40,39.46,68.11,31.02,18.74,13.91,9.77,34.58,70,29.02,22.35,40.74,29.41,5.95,5.55,6.32,5.67,N
80.7,134.84,221.95,75,123,100,71,97,255,21.88,42.67,39.05,155.76,32.83,22,125,217,64.62,88.97,17.27,7.27,10.07,221.96,66.18,90.59,228.18,66.67,100,6.79,5.93,7.05,5.87,I
5.37,82.23,172.92,3,77,63,0,50,232,6.79,44.72,60.21,99.28,39.6,101,103,214.55,94.89,69.21,14.79,10.59,22.43,216.52,98.65,75.69,210,100,90.98,7.25,3.69,7.31,7.58,I
144.04,153.99,150.15,146,156,157,146,157,166,26.17,23.16,28.58,151.13,20.34,155,162,161.42,9.02,61.71,80.99,12.93,8.75,190,6.59,61.96,195,7.59,65.1,6.24,6.14,6.27,6.37,H
64.01,110.01,89.67,63,110,91,69,107,97,26.37,39.9,35.42,98.05,34.4,99,114,152.59,40.58,43.16,18.37,15.08,15.63,156.52,39.76,43.14,150,50,41.96,7.09,6.68,7.24,7.15,N
41.4,47.31,42.46,41,43,42,42,42,42,11.64,27.27,12.27,42.83,10.63,43,42,146.02,10.92,19.01,120.7,14.94,10.55,168,9.8,17.25,0,0,16.47,5.42,5.43,5.66,5.51,N
41.38,52.08,68,40,47,59,39,38,53,10.73,26.48,25.85,54.07,13.29,51,42,217.54,35.81,28.37,40.64,20.85,12.65,225.88,32.2,23.92,230.77,25,20.78,5.56,5.2,5.59,6.19,H
3.05,95.77,222.53,1,95,243,0,72,255,4.46,30.91,43.91,122.48,24.75,128,134,214.52,98.49,88.55,12.07,2.47,14.15,217.08,99.58,95.29,220,100,100,6.55,3.09,6.73,5.88,I
74.95,204.98,151.11,82,101,48,59,239,64,31.87,48.94,55.54,173.92,48.39,68,207,154.01,64.63,80.38,10.83,11.23,19.19,157.94,62.66,89.8,125.77,46.85,93.73,7.04,6.85,6.84,7.26,N
56.24,98.51,72.5,54,91,68,38,75,45,31.32,42.51,37.25,83.25,32.51,79.5,65,137.91,45.41,38.65,25,15.9,16.66,146.9,43.02,35.69,150,5.68,29.41,7,6.67,7.17,7.04,N
76.62,121.64,217.22,81,118,100,86,116,255,18.22,20.73,40.05,144.83,14.73,18,138,221.58,63.99,86.67,14.62,11.85,12,225,64.445,90.2,228,50,100,5.92,5.94,5.77,6.44,I
5.95,71.47,168.84,3,55,47,0,22,255,8.43,54.11,68.94,92.68,48.63,85,40,218.12,96.84,67.61,15.34,3.92,26.19,223.46,97.95,70.59,225,100,100,7.1,3.98,7.04,7.15,I
2.54,138.63,244.47,1,131,254,0,121,255,4.8,39.77,34.93,154.75,25.31,152,148,205.82,98.95,97.43,13.89,2.01,7.07,208.92,99.61,99.61,210.36,100,100,6.56,2.83,7.19,3.5,I
59.88,84.72,101.38,66,97,120,25,33,145,29.05,40.8,43.7,85.81,36.69,101,124,208.8,43.41,41.51,14.21,9.4,17.84,211.03,42.22,49.41,210,44.19,56.86,6.18,6.07,6.31,6.34,H
147.96,149.38,157.23,152,148,159,132,149,155,25.38,19.32,25.02,151.34,15.68,151,148,253.81,10.84,63.71,51.27,12.35,7.42,255,7.93,63.53,260,4.41,60.78,5.89,6.19,5.98,6.11,H
33.41,34.4,28.94,30,30,27,24,13,10,15.56,28.4,17.67,31.21,16.88,29,13,95.23,28.52,15.29,100.29,19.77,10.86,48,22.58,12.94,0,50,9.41,5.89,5.78,6.02,5.96,N
31.53,62.98,51.96,29,59,49,10,17,14,20.71,42.43,33.26,53.25,31.52,52,15,154.08,46.39,24.78,38.46,18.73,16.57,165,45.925,23.14,160,50,6.67,6.85,6.19,7.05,6.9,N
37.31,114.77,215.19,36,95,243,44,59,255,26.99,58.04,48.54,135.79,43.49,132,81,216.02,81.23,85.53,19.44,13.67,16.87,222.05,85.02,95.29,180,100,100,7.13,6.2,7.14,5.89,I
146.95,165.54,162.99,149,164,169,142,161,176,23.93,15.94,25.59,162.99,10.37,163,163,182.58,12.48,66.57,28.41,14.15,6.29,192.5,9.71,67.06,204.71,10.49,68.24,5.38,5.65,5.46,5.59,H
31.55,53.6,41.57,29,49,39,24,42,35,15.01,26.95,15.65,45.58,14.4,43,36,151,40.85,21.07,23.33,14.98,10.59,154.29,39.67,19.22,154.29,50,16.47,5.82,5.83,6.01,5.92,N
49.58,92.89,127.88,56,94,2,61,95,137,20.53,23.78,28.66,97.8,16.63,100,101,206.89,60.44,51.36,11.88,16.06,11.02,208,55.47,51.37,210,100,53.73,5.83,6.08,5.85,6.09,H
