MediaCanalR,MediaCanalG,MediaCanalB,MedianaR,MedianaG,MedianaB,ModaR,ModaG,ModaB,DesviacionEstandarR,DesviacionEstandarG,DesviacionEstandarB,MedioEscalaDeGrises,DesviacionEstandarEscalaDeGris,MedianaEscalaDeGris,ModaEscalaDeGris,MediaH,MediaS,MediaV,DesviacionEstandarH,DesviacionEstandarS,DesviacionEstandarV,MedianaH,MedianaS,MedianaV,ModaH,ModaS,ModaV,EntropiaEscalaDeGrises,EntropiaR,EntropiaG,EntropiaB,Class
12.08,35.81,30.8,9,26,23,7,19,13,10.7,29.39,23.26,30.35,20.46,24,16,167.54,65.38,14.37,17.78,17.52,11.82,170,63.16,10.59,162.86,100,7.45,5.77,4.88,5.88,5.98,N
73.89,78.25,77.98,72,75,76,74,77,77,20.72,26.35,22.99,76.86,20.77,75,78,147.78,10.01,32.27,97.99,11.11,10.54,200,9.055,30.59,0,0,30.2,6.26,6.16,6.27,6.38,H
29.33,64.83,49.55,26,58,44,0,47,40,19.34,34.4,27.43,55.3,27.97,50,41,154.6,55.83,25.43,12.63,17.1,13.48,156.67,52.99,22.75,150,100,18.43,6.71,6.09,6.9,6.67,N
31.85,69.15,51.22,30,65,50,29,61,44,15.51,30.29,18.72,57.89,18.56,57,59,154.86,53.39,27.13,9.89,14.91,11.88,155.38,51.11,25.49,150,50,23.92,6.24,5.94,6.46,6.24,N
116,184.79,232.92,112,54,125,67,160,254,52.31,26.48,33.37,191.35,19.9,62,180,216.31,48.81,92.38,31.28,26.19,9.99,212.085,54.94,99.22,225,73.62,99.61,6.28,7.5,6.67,4.76,I
55.83,101.16,99.14,52,97,96,0,83,88,30.77,38.49,36.92,94.71,34.87,91,85,180.72,48.89,40.81,11.54,16.25,15.14,181.22,46.06,39.22,180,100,35.29,7.14,6.88,7.22,7.22,N
16.75,74.34,30.88,16,59,19,0,54,0,13.03,43.62,33.13,52.84,33.54,42,33,124.33,81.44,29.16,20.74,14.18,17.1,120,81.82,23.14,120,100,21.18,6.69,5.28,7.01,6.29,N
68.46,104.83,111.38,69,106,104,78,130,99,28.38,37.85,55.12,102.19,36.46,102,98,172.65,40.25,47.08,35.56,18.52,20.98,174.19,37.5,43.92,180,50,38.82,7.2,6.81,7.14,7.68,N
146.85,157.55,151.02,20,28,25,150,157,154,24.04,18.06,20.34,154.78,12.25,26,155,143.15,8.48,62.66,56.51,12.53,6.61,154.29,5.19,61.18,154.29,4.46,60.39,5.57,6.05,5.78,5.12,H
59.16,147.21,184.83,50,48,115,0,255,255,48.93,90.57,81.14,148.56,80.91,54.5,238,201.1,72.49,73.95,19.1,17.06,30.94,203.08,74.5,96.08,180,100,100,7.39,7.17,7.39,6.17,I
7.09,130.26,233.55,4,130,249,0,143,255,8.85,30.94,33.85,147.31,23.67,152,159,207.51,96.7,92.39,9.75,4.58,10.63,209.08,98.43,97.65,210,100,100,6.52,4.15,6.87,5.25,I
135.59,160.88,185.83,3,27,55,124,158,183,30.21,25.17,28.44,165.56,21.45,32,151,212.04,28.34,74.34,13.45,12.5,8.16,214.05,27.17,72.16,210,25,71.76,6.2,6.63,6.4,6.21,H
32.76,62.45,38.73,32,59,38,32,59,39,12.7,29.04,16.62,50.4,16.24,50,45,134.87,46.35,24.63,20.31,14.88,11.63,132.63,44.44,23.14,120,50,23.14,6.06,5.69,6.45,5.87,N
7.68,23.53,27.34,7,19,27,0,18,27,5.69,29.56,8.48,20.25,6.83,20,21,204.28,75.32,12.61,16.27,14.64,11.12,207.27,75,10.98,210,100,10.59,4.8,4.32,5.05,4.95,N
17.98,71.91,63.54,17,69,64,0,67,66,14.36,31.76,21.4,60.56,18.38,61,62,175.01,75.12,28.4,11.53,16.51,12.37,176.73,75,27.45,180,100,26.27,6.23,5.36,6.5,6.4,N
6.29,14.22,12.18,4,10,10,0,1,1,9.28,24.75,14.53,11.48,12.26,10,1,164.79,56.64,5.94,53.51,28.27,10.25,180,54.55,4.31,180,100,0.39,4.86,4.07,4.99,4.91,N
25.39,30.14,25.42,19,20,19,14,14,13,17.35,29.47,18.38,26.59,19.26,19,14,101.98,16.03,12.17,93.98,14.94,11.43,108,13.33,8.24,0,0,5.88,5.72,5.66,5.88,5.68,N
6.97,51.12,139.98,3,46,11,0,0,115,9.84,42.27,48.11,70.2,33.82,70,26,221.92,95.77,56.9,18.33,5.68,17.96,223.36,98.445,56.08,240,100,45.1,6.96,3.81,6.71,7.43,I
128.91,134.78,139.37,5,13,16,73,80,105,45.32,42.73,36.49,135.3,37.98,14,87,200.87,13.58,57.15,86.56,13.95,14.77,224.825,9.485,58.43,230,3.47,41.18,6.93,7.25,7.06,6.83,H
29.16,113.04,229.34,29,112,123,29,72,255,5.15,30.12,41.05,137.59,24.76,15,151,214.87,86.96,90.96,12.03,3.89,13.24,217.625,88.07,98.43,217.7,88.63,100,6.44,4.2,6.62,5.22,I
169.28,183.91,193.61,42,59,70,153,212,216,25.81,22.75,23.17,184.95,21.14,60,212,206.72,13.45,76.57,10.86,7.5,7.52,207.69,13.64,78.04,210,16.67,84.71,6.11,6.35,6.21,5.86,H
11.53,106.01,45.91,6,104,43,0,99,0,14.7,47.59,31.61,75.52,36.41,75,83,139.6,89.95,41.57,10.01,12.2,18.66,141.64,94.045,40.78,120,100,38.82,7.17,4.41,7.52,6.76,N
15.63,74.88,160.32,14,73,58,0,26,51,13.99,40.36,68.48,92.2,40.25,99,33,217.67,85.71,64.18,14.93,16.03,26.08,218.84,92.24,73.33,225,100,20,6.98,5.24,6.98,7.51,I
122.37,126.62,132.83,130,132,141,142,141,133,28.93,29.67,30.84,128.06,26.95,135,146,231.18,9.8,53.42,28.42,10.06,11.92,234.55,7.86,55.69,234.55,8.27,52.16,6.02,6.03,6.09,6.06,H
74.65,209.24,155.58,82,102,48,68,255,78,34.33,43.96,53.45,178.93,44.18,70,220,155.64,65.71,82.05,8.81,12.52,17.24,158.04,62.66,90.2,131.54,43.33,100,6.97,6.87,6.63,7.2,N
122.82,124.93,123.14,121,123,124,133,125,128,31.49,25.25,19.39,123.89,21.4,123,126,130.45,11.48,51.83,100.72,11.21,10.17,172.5,9.9,50.2,0,0,52.16,6.35,6.88,6.49,6.06,H
24.87,100.69,53.45,21,94,46,0,147,29,23.36,45.25,34.19,75.97,36.74,70,60,139.35,77.17,39.54,14.87,14.76,17.81,141.38,77.235,36.86,140,100,63.53,7.16,5.86,7.37,6.92,N
69.49,118.06,132.69,73,120,137,77,125,141,20.02,22.06,23.23,116.75,20.5,120,125,194.62,48.98,52.52,7.03,8.89,8.96,195.52,46.85,53.73,199.69,50,55.29,6.34,6.3,6.37,6.43,N
44.08,62.92,44.5,42,57,41,39,41,34,16.82,31.51,15.76,53.29,18.46,50,41,124.32,27.62,24.68,20.87,13.42,12.35,122.61,26.32,22.35,120,25,16.08,6.09,5.99,6.38,5.8,N
24.83,100.39,232.56,21,95,118,0,83,255,18.52,29.41,37.04,130.63,21.5,3,137,217.48,89.95,92.68,12.84,7.17,9.4,220.18,91.5,96.47,220.53,100,100,6.45,5.98,6.56,5.56,I
122.82,124.93,123.14,121,123,124,133,125,128,31.49,25.25,19.39,123.89,21.4,123,126,130.45,11.48,51.83,100.72,11.21,10.17,172.5,9.9,50.2,0,0,52.16,6.35,6.88,6.49,6.06,H
6.54,112.62,214.43,3,117,106,0,98,255,9.68,36.38,50.62,130.78,31.3,12,150,209.81,96.86,85.81,13.49,5.1,16.74,211.12,98.76,92.55,212.78,100,100,6.71,3.87,6.88,6.5,I
102.12,110.36,110.42,104,108,111,103,109,112,20.71,24.6,20.62,108.7,17.08,108,107,197.68,10.56,45.31,61.54,12.49,9,212.31,7.96,44.31,230,0,43.53,6.1,6.19,6.25,6.11,H
35.13,63.54,59.34,35,62,61,32,62,71,18.82,32.83,24.74,57.36,22.57,59,68,178.9,46.74,25.55,12.15,17.65,13.08,180,41.94,25.1,180,100,29.8,6.49,6.18,6.63,6.61,N
25.25,120.8,235.86,25,118,124,22,107,255,6.35,23.6,39.17,143.86,12.93,19,149,212.22,89.31,94.49,14.15,3.46,8.31,215.54,90.16,98.82,216.15,90.59,100,5.54,4.48,5.9,4.65,I
5.44,54.5,141.26,3,49,7,0,0,193,7.36,41.04,52.35,74.01,36.1,70,38,220.89,96.45,56.69,15.11,4.62,20.14,220.49,98.35,54.12,240,100,75.69,7.03,3.69,6.95,7.47,I
53.39,134.85,83.19,31,125,69,0,255,44,65.11,56.45,55.14,110.99,56.68,97,65,134.89,66.9,52.97,26.56,24.95,22.28,142.86,72.9,49.02,144,100,100,7.45,6.69,7.53,7.39,N
26.39,30.87,23.39,26,27,23,26,39,31,9.27,29.59,12.45,25.61,11.9,25,16,81.96,29.83,13.24,72.37,20.35,11.17,60,23.81,11.37,18,50,9.8,5.54,5.21,5.77,5.59,N
46.07,134.77,233.61,47,122,116,51,130,255,16.05,52.49,32.46,154.27,34.68,20,125,212.35,80.3,92.8,17.94,7.57,8.11,217.73,80.905,95.69,219.33,57.21,100,7.03,5.97,7.48,5.55,I
65.76,75.8,52.89,65,71,52,69,88,60,20.51,35.09,23.84,65.98,24.75,63,63,73.34,32.1,30.68,32.12,16.31,13.02,71.25,28.21,28.24,60,31.82,34.51,6.62,6.31,6.8,6.53,N
165.13,215.5,231.95,224,253,253,255,255,255,96.35,61.06,41.39,215.25,55.5,251,255,178.65,34.02,92.76,53.74,36.3,12.06,180,11.76,100,180,0.78,100,5.19,6.71,4.55,4.38,I
33.66,96.91,103.77,30,103,107,0,122,105,25.89,38.92,38.36,91.25,34.14,97,107,189.03,71.58,42.69,15.67,17.4,15.43,190.3,71.93,44.31,180,100,46.27,7.06,6.34,7.16,7.25,N
49.91,36.96,36.14,50,34,36,52,34,37,8.25,19.81,7.45,37.16,6.74,37,36,295.25,31.88,20.46,128.61,7.57,7.29,350.77,31.37,19.61,356.25,33.33,20.39,4.74,4.87,4.7,4.77,H
20.4,89.87,63.32,14,80,56,0,63,0,23.36,55.08,42.89,72.46,44.98,65,48,154.43,77.6,35.32,20.22,20.44,21.54,157.78,80.95,31.76,120,100,24.71,7.38,5.5,7.66,7.26,N
60.03,105.11,101.04,57,101,98,45,99,91,31.02,40.8,37.74,98.13,36.5,95,86,179.26,45.96,42.03,13.2,15.88,15.68,178.24,43.01,40.39,180,50,38.82,7.2,6.92,7.32,7.26,N
93.43,100.09,105.83,97,100,111,103,99,116,23.16,27.4,22.4,99.59,18.34,103,102,235.83,16.16,43.95,46.45,14.4,9.86,234.55,13.6,44.31,240,25,45.49,6.15,6.36,6.27,6.17,H
21.4,38.03,41.35,20,34,40,16,28,39,12.51,28.99,19.05,35.06,15.95,34,32,200.92,51.42,17.77,15.81,18.13,11.63,201.29,50,16.08,202.5,50,15.29,6.01,5.57,6.13,6.2,N
27.12,51.26,45.65,18,43,42,0,147,99,32.33,40.32,27.62,41.31,24.51,38,25,167.71,57.31,21.48,46.38,25.66,16.62,182.07,56.41,18.04,180,100,69.41,6.53,5.93,6.71,6.63,N
47.63,92.08,79.85,44,90,80,47,92,66,31,39.23,32.94,82.63,32.12,82,79,164.7,50.04,36.39,24.36,14.04,15.88,168.46,49.15,35.29,180,50,39.61,6.96,6.46,7.05,7.01,N
20.78,141.01,229.57,18,9,108,15,117,255,11.57,32,32.32,153.99,22.66,24,138,205.19,91.25,91.55,12.24,4.49,6.62,207.27,92.12,92.55,210,100,100,6.5,5.38,6.91,5.84,I
30.95,77.7,172.2,33,72,173,35,55,178,10.31,33.04,35.91,99.46,18.1,99,125,219.86,81.69,69.36,17.13,6.97,11.41,223.98,79.44,68.24,210,75,69.8,6.13,5.28,6.44,6.75,I
46.98,88.13,71.69,45,85,69,0,74,73,30.18,47.05,41.32,77.72,40.66,76,90,155.71,49.51,34.62,19.08,19.05,18.41,156.82,45.56,33.33,150,100,29.02,7.31,6.76,7.46,7.29,N
53.91,62.74,57.93,43,47,46,40,42,42,35.66,45.03,38.29,59.04,37.67,47,42,161.85,12.83,25.44,95.03,15.5,18.21,169.09,10,18.82,168,0,16.47,6.21,6.21,6.37,6.31,N
47.03,101.72,142.39,44,97,11,41,92,134,7.99,12.21,10.21,107.61,11.01,104,99,205.64,67.18,55.84,2.07,3.27,4.01,206.09,67.91,54.51,207.39,66.67,52.55,5.1,4.71,5.26,5.02,H
15.27,92.32,203.19,10,85,84,0,53,255,16.32,50.22,45.34,116.16,40.52,115,76,216.34,93.12,80.76,14.24,6.9,15.89,219.5,95.02,84.31,223.46,100,100,7.27,5.22,7.5,6.9,I
28.77,63.83,150.9,29,59,164,25,51,174,8.42,28.91,50.09,84.84,22.52,87,89,214.38,78.44,61,45.98,14.35,17.93,225.6,82.43,64.71,38.82,85.63,68.24,6.39,5.04,6.15,7.22,I
19.79,107.88,217.16,12,109,105,0,86,255,24.2,36.5,44.9,129.92,27.98,8,149,213.19,90.51,86.94,14.67,12.57,13.68,215.76,94.82,92.16,220,100,100,6.73,5.66,7.02,6.55,I
133.07,129.87,127.76,4,0,127,127,122,125,25.29,25.8,25.23,129.51,23.83,0,123,175.26,6.8,53.29,148.68,8.33,9.69,169.09,5.1,52.55,0,0,50.59,6.43,6.43,6.49,6.45,N
123.16,142.27,147.65,125,13,22,125,143,152,13.93,12.88,16.37,141.63,5.56,14,139,196.96,18.02,59.29,22.88,9.48,4.62,200.77,17.11,58.82,200.77,17.11,59.61,4.52,4.69,4.68,4.64,H
117.33,88.06,58.43,115,84,52,115,82,51,17.04,21.54,22.81,81.95,17.77,79,84,30.04,51.13,46.76,18.15,13.91,6.86,28.3,53.57,45.1,28.42,52.78,45.1,5.18,5.52,5.28,5.55,H
190.65,175.65,121.65,194,176,120,193,185,112,24.5,17.03,21,161.63,14.42,162,152,45.01,37.48,76.36,10.87,8.74,5.34,43.5,37.65,76.08,45,40,75.69,5.88,5.71,5.93,6.05,H
54.55,76.89,125.21,55,71,116,53,57,64,9.45,27.48,50.66,88.04,23.21,84,60,223.95,50.62,50.69,16.91,19.78,19.87,225.77,51.15,46.67,230,50,25.1,6.35,4.85,5.91,7.44,I
29.99,86.95,213.68,32,73,219,33,66,255,11.32,37.3,41.87,118.4,26.85,112,102,222.18,85,85.02,15.92,9.18,13.68,227.3,85.02,86.27,227.87,100,100,6.55,5.41,6.56,6.36,I
19.05,75.75,170.34,19,70,43,0,64,112,11.06,27.97,47.58,96.46,23.1,93,73,217.08,88.16,68.23,12.95,7.65,17.21,218.86,89.02,68.04,220,100,43.92,6.42,5.33,6.26,7.36,I
14.46,38.35,24.74,10,30,19,0,10,0,14.25,34.36,21.57,29.29,23.5,23,0,143.76,65.32,15.12,35.11,23.17,13.43,148,63.64,12.16,120,100,2.75,6.26,5.23,6.57,6.02,N
16.25,123.59,64.04,13,122,62,0,127,58,16.06,37.26,29.36,92.38,29.45,92,103,146.21,88.11,48.47,7.09,10.45,14.61,146.85,89.11,47.84,150,100,49.8,6.9,5.15,7.14,6.82,N
74.25,99.37,103.42,71,97,103,57,90,91,16.46,13.37,10.11,97.67,12.67,96,87,186.83,29.31,40.72,8.56,8.59,4.22,188.82,30.34,40.39,188.82,37.36,35.69,5.51,5.74,5.62,5.16,H
57.56,53.91,52.23,45,36,36,37,26,29,30.66,41.81,36.01,52.2,33.13,37,28,291.75,24.59,25.43,105.81,13.95,16.52,342.86,22.58,18.43,349.09,25,14.51,6.41,6.38,6.46,6.53,H
100.56,116.26,125.23,100,111,123,94,107,118,15.53,21.51,20.58,116.32,13.26,113,111,213.44,20.94,50.83,19.96,11.94,8.31,213,20.17,48.63,210,25,46.27,5.53,5.38,5.64,5.81,H
55.88,79.45,81.54,56,77,83,59,75,84,15.27,24.78,15.56,75.58,13.07,76,77,193.84,33.6,33.83,17.1,14.08,9.06,195.79,32.29,32.94,200,33.33,32.94,5.74,5.88,5.98,5.74,N
113.25,85.03,54.27,113,81,51,99,65,39,27.11,33.31,27.78,78.43,27.87,76,51,30.01,55.35,45.48,12.08,15.51,11.07,28.33,55.34,44.71,30,50,38.82,6.74,6.66,6.84,6.74,H
23.22,150.08,211.83,16,33,102,0,0,255,23.33,62.15,49.88,154.32,50.5,37,161,202.05,89.85,84.21,17.09,9.98,17.68,199.28,92.86,90.59,240,100,100,7.35,5.8,7.66,6.67,I
14.99,64.64,129.23,10,56,111,0,47,82,15.13,32.7,55.67,76.47,26.8,69,62,214.25,84.74,52.52,15.16,16.9,21.53,216.63,92.33,44.71,220,100,40,6.49,5.14,6.29,7.41,I
18.28,106.23,232.74,19,100,121,19,83,255,4.52,31.88,40.27,133.93,18.36,8,156,214.79,92.32,93.51,15.68,1.82,8.25,219.04,92.16,97.65,220.53,91.37,100,6.1,4.01,6.48,5.21,I
26.41,49.96,104.56,26,45,102,25,40,103,12.93,28.06,27.79,61.46,11.37,61,72,222.7,73.35,42.8,18.41,14.39,11.66,226.74,74.23,40.39,225,100,40.39,5.4,5.63,5.36,6.4,H
36.42,42.12,33.93,36,38,34,32,44,41,13.01,33.68,16.29,36.42,14.99,37,39,103.01,25.44,17.93,91.99,21.2,12.71,90,18.52,16.08,0,0,12.55,5.91,5.71,6.14,6.01,N
148.25,160.16,158.65,148,159,159,148,149,148,27.22,24.38,26.1,158.49,22.5,158,147,155.66,9.53,64.04,57.96,10.05,9.95,180,7.83,63.14,180,1.32,58.82,6.49,6.47,6.54,6.49,H
59.51,53.88,33.08,60,49,32,60,48,30,9.18,25.46,9.44,45.6,5.57,45,44,40,46.43,25.26,18.55,12.24,9.24,36,47.37,23.53,33.75,50,23.53,4.46,4.64,4.72,4.82,N
139.08,152.31,158.23,145,157,165,155,161,168,24.24,20.77,23.31,152.37,15.52,157,162,209.49,14.23,63.95,22.44,12.5,6.33,212.31,11.25,64.71,212.31,7.74,65.88,5.52,5.96,5.77,5.51,H
20.92,49.74,78.37,20,45,81,19,47,91,11.43,31.53,22.07,53,15.33,53,57,213.41,73.5,32.88,17.96,12.68,11.71,216.62,75.28,32.55,220,75,35.69,5.48,5.05,5.55,6.12,N
64.04,58.85,59.48,66,60,63,67,63,74,17.59,27.79,23.4,57.97,19.24,60,77,233.64,21.36,27.34,128.72,15.32,10.24,273.33,14.67,27.45,273.33,12.5,28.63,6.16,5.96,6.17,6.42,H
90.58,118.94,198.97,80,110,75,76,101,255,32.2,27.49,39.32,139.69,17.52,11,130,226.48,53.17,79.66,19.81,20.84,12.31,228,58.68,80.39,228,66.67,100,6.15,6.51,6.29,6.93,I
28.04,96.06,227.1,29,92,111,30,93,255,5.7,26.36,39.4,127.04,14.23,1,131,218.93,87.78,91,14.88,2.8,9.47,222.06,87.8,94.12,220,87.45,100,5.78,4.21,5.89,5.94,I
131.29,139.94,138.81,125,135,136,82,95,111,44.89,35.46,30.11,138.27,30.44,133,97,166.27,16.06,58.91,90.11,15.1,13.29,210,13.79,55.29,210,0,43.53,6.71,7.22,6.87,6.47,H
35.73,52.62,63.01,38,55,69,50,67,77,15.45,24.71,18.35,52.94,17.27,57,68,206.92,47.09,25.61,11.46,13.82,9.3,210,44.26,27.45,210,50,30.2,5.85,5.8,5.99,5.81,H
31.06,147.99,245.4,30,20,125,26,135,255,9.04,28.81,34.93,164.7,16.56,39,173,206.67,87.62,98.18,13.97,3.52,4.02,208.64,88.19,99.22,210.27,88.63,100,6,5.03,6.68,3.37,I
7.73,61.44,176.28,6,57,55,0,39,255,7.73,30.56,49.32,88.83,25.65,89,93,220.78,95.37,70.47,13.19,4.74,17.83,222.81,96.49,72.16,225,100,100,6.69,4.33,6.44,7.42,I
5.33,81.47,212.66,1,62,97,0,11,255,11.29,61.58,46.87,112.23,46.41,105,90,219.2,97.74,84.48,16.89,4.49,16.49,224.085,99.57,89.02,236.22,100,100,7.34,3.38,7.52,6.32,I
27.85,124.18,218.15,3,103,108,0,255,255,47.46,78.68,45.86,140.43,60.14,0,75,208,88.93,87.53,20.87,18.6,13.63,214.625,98.42,92.94,180,100,100,7.5,5,7.56,5.88,I
67.79,107.44,91.46,67,105,92,72,95,90,27.83,39.85,35.85,97.12,33.69,96,90,155.07,35.16,42.17,23.76,16.82,15.65,162.58,32.5,41.18,165,25,37.25,7.08,6.71,7.24,7.17,N
37.52,118.85,95.04,25,115,91,0,97,83,42.02,53.79,49.04,101.58,48.07,98,101,162.07,71.05,46.8,20.62,24.29,21.08,163.64,74.53,45.49,160,100,38.04,7.57,6.37,7.73,7.59,N
91.13,209.82,235.16,87,118,125,0,255,255,65.52,70.03,45.77,206.39,57.32,104,238,188.98,63.96,94.17,24.2,25.52,14.04,182.835,65.87,99.61,180,100,100,6.74,7.39,5.96,4.27,I
102.23,116.95,128.33,103,114,5,100,113,135,13.77,17.67,17.3,118.15,6.15,118,118,210.02,21.68,52.07,23.45,12.29,6.36,216,23.13,52.55,217.71,25.93,52.94,4.58,4.91,4.85,4.81,H
21.27,47.92,45.36,16,39,38,11,28,29,15.89,33.5,24.3,41.34,19.82,35,26,183.8,58.7,20.34,16.92,16.64,13.92,182.73,56.67,16.08,180,50,11.37,6.11,5.71,6.21,6.36,N
18.98,42.59,48.81,18,38,47,11,16,58,11.7,33.19,25.3,39.73,20.06,38,15,198.32,62.66,21.13,24.56,16.67,13.79,202.86,62.19,19.22,210,100,22.75,6.27,5.47,6.39,6.59,N
169.8,165.31,147.92,186,181,160,255,255,0,66.97,67.05,67.7,160.61,66.59,175,255,55.63,20.33,68.13,48.13,21.84,25.36,40,14.1,74.51,60,100,100,7.75,7.69,7.71,7.8,H
36.11,71.8,59.45,24,59,47,0,28,0,39,53.74,50.98,63.29,50.23,51,0,157.09,62.81,28.71,31.94,27.19,21.24,158.67,59.46,23.53,120,100,10.98,7.31,6.21,7.5,7.18,N
18.16,34.75,59.95,17,31,62,10,17,61,10.5,29.13,15.84,38.51,12.31,39,41,220.13,72.24,25.16,15.91,11.85,10.3,222.63,71.7,24.71,220,66.67,23.92,5.59,5.25,5.69,5.86,H
134.2,131.57,117.68,137,132,120,138,137,120,31.36,25.29,19.78,127.17,20.62,129,130,67.31,14.34,54.52,67.39,12.53,11.12,37.78,13.29,54.12,0,0,54.12,6.37,6.87,6.52,5.98,H
29.13,28.01,25.51,29,25,25,28,22,23,4.16,24.53,4.28,25.7,3.19,26,23,316.27,18.94,12.92,86.47,11.79,9.35,348,17.86,11.76,348,18.52,10.98,3.52,3.52,3.63,3.65,H
18.17,62.41,56.52,17,60,56,0,57,51,11.59,28.43,20.84,54.25,18.39,54,50,175.66,70.55,24.8,13.21,16.16,11.16,174.19,70.42,23.92,180,100,22.75,6.23,5.37,6.43,6.38,N
11.32,93.66,42.76,5,93,37,0,98,0,15.31,47.72,35.19,67.11,37.63,65,18,139.81,89.66,36.75,13.3,12.5,18.73,140,94.44,36.47,120,100,38.43,7.15,4.34,7.44,6.71,N
132.05,149.19,148.34,8,18,25,138,142,149,27.53,24.1,27.55,147.46,15.77,20,145,202.93,14.63,61.56,21.58,15.54,8.36,207.69,11.61,60.39,207.27,14.77,58.43,5.89,6.2,6.08,5.87,H
34.97,83.17,186.05,36,78,66,36,69,213,8.63,29.46,45.06,107.34,19,108,110,220.57,80.94,75.14,16.45,6.38,14.43,223.88,81.75,77.25,225,83.33,93.73,6.26,4.96,6.06,7.16,I
27.84,84.87,50.22,22,81,47,0,106,0,25.17,45.75,33.57,67.03,37.16,64,68,140.52,70.38,33.28,12.46,18.22,17.94,142.64,69.23,31.76,120,100,41.57,7.17,6.18,7.42,6.89,N
41.81,93.94,202.74,39,94,97,36,101,255,23.56,30.94,57,119.9,28.93,127,139,220.75,77.17,80.88,14.64,15.91,20.41,223.5,80.57,89.02,225,100,100,6.71,6.44,6.75,6.94,I
16.11,134.17,64.86,12,8,64,0,216,59,16.45,43.86,33.66,98.56,34.83,100,105,143.9,89.21,52.62,7.47,9.88,17.2,145.21,90.24,53.33,150,100,84.71,7.12,5.08,7.38,6.99,N
78.35,78.21,90.41,72,74,92,62,62,93,25.04,21.09,13.19,81.24,14.45,79,79,200.36,24.89,38.13,101.6,13.09,7.75,232.5,21.05,37.25,240,20,33.33,5.81,6.34,5.96,5.55,H
7.02,75.17,174.28,4,71,63,0,73,204,8.43,38.55,54.46,96.18,35.86,98,115,217.18,94.4,68.96,11.4,9.08,20.73,218.305,97.95,75.29,220,100,80,7.14,4.03,7.13,7.51,I
107.93,113.31,106.1,111,114,109,125,126,125,34.47,31.28,21.1,110.31,24.74,113,125,122.22,14.03,46.31,75.78,14.19,11.94,140,10.31,45.1,168,0,36.08,6.55,7.03,6.77,6.14,H
60.09,89.29,150.02,62,83,154,64,76,85,11.75,24.49,53.3,103.81,23.77,103,79,221.9,54.25,60.13,14.47,21.08,20.29,224.06,60.69,61.57,225,41.18,33.33,6.31,5.32,5.86,7.4,I
38.89,112.07,207.27,39,112,107,37,91,254,8.87,38.65,58.69,131.65,35.94,11,152,215.66,79.12,82.46,13.32,10.21,21.4,217.39,82.94,92.55,222.54,85.04,99.61,7,5.06,7.13,6.38,I
43,74.29,69.24,44,73,71,53,75,65,16.41,30.42,21.44,67.66,18.82,69,72,179.35,41.21,29.65,12.68,15.9,11.9,180,37.78,29.02,180,33.33,29.41,6.25,6.02,6.43,6.4,N
106.93,129.64,139.57,113,11,33,69,149,183,33.69,43.23,53.06,128.62,41.85,14,147,197.66,25.82,57.89,65.84,14.72,18.86,210,26.805,64.11,210,30.77,27.06,7.01,6.76,7.06,7.25,H
37.37,80.96,62.99,35,74,60,33,60,50,20.08,35.94,27.59,69.01,27.2,65,60,157.82,53.53,31.76,10.78,15.09,14.09,159.07,51.16,29.02,160,50,23.14,6.68,6.24,6.87,6.71,N
115.09,216.25,241.39,117,91,120,119,250,255,32.86,27.1,28.83,213.12,21.43,87,238,191.07,53.31,96.1,11.75,12.39,4.2,192.46,52.77,97.25,180,50.2,100,6.27,6.9,6.53,4.9,I
22.57,113.34,237.89,22,111,122,22,113,255,5.58,23.74,29.36,140.34,15.5,15,152,214.55,90.53,94.28,10.64,2.61,7.06,216.71,90.87,98.04,217.8,90.2,100,5.9,4.4,6.31,4.97,I
45.73,79.17,60.19,45,76,59,43,49,67,23,35.27,28.28,68.79,27.75,67,57,143.67,42.73,31.05,15.31,16.47,13.83,147.57,39.22,29.8,150,33.33,19.22,6.78,6.46,6.91,6.78,N
51.34,96.08,87.56,48,94,86,0,101,95,31.75,40.61,38.03,87.73,36.59,86,78,172.9,50.92,38.17,15.08,18.41,15.95,170.48,47.75,37.25,170,100,39.61,7.22,6.86,7.31,7.27,N
147.84,159.09,185.82,153,163,194,148,163,200,34.57,29.05,35.59,165.76,27.22,171,190,229.8,22.16,74.43,22.27,13.35,11.33,230.37,21.6,76.47,240,5.73,78.43,6.51,6.89,6.68,6.8,H
34.35,39.01,31.35,34,33,29,35,38,28,12.38,34,19.55,33.59,16.9,32,35,86.28,29.96,17.11,84.51,21.77,12.89,48,23.33,14.51,0,50,11.76,6.01,5.62,6.23,6.09,N
128.01,139.25,120.69,4,6,126,132,124,103,21.29,21.83,30.31,131.53,14.95,1,118,110.96,20.76,56.74,62.69,16.1,7.74,108,17.16,55.29,171.43,23.48,51.76,5.65,5.33,5.61,6.48,H
7.42,40.98,41.72,6,36,41,0,36,52,6.74,31.7,13.69,34.23,10.45,34,30,188.94,84.76,18.91,15.44,12.21,12.19,192,85.035,16.86,180,100,20.39,5.41,4.28,5.67,5.73,N
28.47,112.21,217.02,27,108,94,26,106,224,13.28,30.49,27.38,133.58,19.72,5,136,212.97,87.28,86.38,12.31,5.44,5.27,215.38,87.89,87.06,218.88,87.5,87.84,6.33,5.69,6.77,5.65,I
36.42,42.12,33.93,36,38,34,32,44,41,13.01,33.68,16.29,36.42,14.99,37,39,103.01,25.44,17.93,91.99,21.2,12.71,90,18.52,16.08,0,0,12.55,5.91,5.71,6.14,6.01,N
